time,text
2020-04-22 00:00:00,"@bgurley @lennysan ran broad study on this: https://t.co/tgnF8AEd6d

was focused on early vs later stages, but 80% of folks focused on supply side first (incl GRUB / @onecaseman)

would be curious for your reactions"
2020-04-22 00:00:00,"I wrote a piece for @Nasdaq discussing the impact of large $NDX components reporting on index option prices. Next week 5 companies representing over 40% of the index report earnings $GOOG $GOOGL $FB $MSFT $AMZN $AAPL 3yr history and link to blog below. 

https://t.co/f0IzrXxWTJ https://t.co/54ApuUJ9HB"
2020-04-23 00:00:00,""" $GOOG (27%) and $FB (33%) captured 60% of $87bn in mobile ad dollars in US in 2019. Unlikely any growth in 2020, down from previous $105bn estimates. COVID won't reduce market share of $GOOG $FB; if anything, w/ $AMZN, it may increase"" (4/22/20) https://t.co/XVxwnTL7Hs"
2020-04-23 00:00:00,"Apple's new Macs next year supposedly powered by in-house ARM chips. Everywhere I read $AMZN, $GOOG, $FB, $AAPL all developing in-house chips. Why is this not long-term bad for $INTC and $AMD? Possibly $NVDA?
https://t.co/jB96xY68k6 https://t.co/WoTH8YL1Qz via @UnhedgedApp"
2020-04-23 00:00:00,"7/ Again, think about all the social media sites that failed before $FB, and you have slightly &lt;$1B offer on the table, and most of your colleagues are threatening to leave!

Who would say NO to that? Zuck did.

""For me it’s not really about fun though. It’s about mission.”"
2020-04-23 00:00:00,"Google to cut marketing budgets by as much as half, 
directors warned of hiring freezes

- CNBC 

🤔
$googl $goog"
2020-04-23 00:00:00,"8/ 1 year before $FB's IPO, $GOOG launched Google+. It was a David and Goliath battle.

GOOG's profit was 4x FB's revenues.

Just like history, David again beat Goliath!"
2020-04-24 00:00:00,"Google recortará su presupuesto de marketing hasta en un 50% en la 2ª mitad de 2020 y congela, por el momento, nuevas contrataciones.

$GOOG -1.2% premarket

https://t.co/8IvLiwsJV0"
2020-04-24 00:00:00,"$GOOG is forming a potential inverse continuation H&amp;S on H1 chart, after rallying higher off the March 23 low. #bullish if triggers &amp; holds above. $GOOGL https://t.co/baQ5jKJQ9s"
2020-04-24 00:00:00,"Est. spending change in US due to COVID - March 2020 $GOOG $FB $SNAP $TWTR (source: eMarketer)

Looks like all things went to hell, but search and social outperformed. https://t.co/KWerM2dRS1"
2020-04-24 00:00:00,"Wrote this 10 days ago...today $GOOGL cut marketing in half and froze hiring 

Google And Facebook Stock: Is Weak Ad Demand Priced In?

$FB $PINS $SNAP $GOOG  https://t.co/tacIwRAgP5"
2020-04-24 00:00:00,"Two fun facts about $UNP

1) Higher EBIT margins than $FB, $GOOG, and $MSFT in 2019

2) They just reported a Q with volumes -7% - and EPS up double digits

As a reminder, this is a railroad!"
2020-04-24 00:00:00,"Chainlink has been mentioned as a potential takeover target for Google. 
There has been speculation that @Google will try to perform a major acquisition
Trillions of Dollars Are Up For Stakes &amp; $Goog wants the acquisition of #Chainlink $Link more than ever
https://t.co/KE7O9s9F3v"
2020-04-24 00:00:00,"#HedgeFunds reduce net shorts in $SPX futures from 4-year high. May have locked in profit. Cash down 1.3% for week, but intraday Tue down as much as 5.1%. Longs can force short squeeze should cash (2837) decisively take out 2850s. Next week, $AAPL, $AMZN, $MSFT, $GOOG, $FB report https://t.co/u97CBlQ4Zy"
2020-04-24 00:00:00,"(1/n) A couple thoughts on $GOOG (long) pausing hiring and cutting marketing spend.

Important to note that the rank and file employees are paid in A LOT of stock. Maybe 15-20% of total comp. Due mostly to endowment effect, it's my impression that many employees keep most of it."
2020-04-24 00:00:00,"Earnings releases for next week are heavy. 
$tsla $aapl $goog $amd $v $twtr $msft $fb $pypl $gild $cvx $sbux https://t.co/17AYgFPw12"
2020-04-24 00:00:00,"Major cutbacks coming at $GOOG, yet another bad sign. Will be interesting to see $AAPL results next week. $DIS  gonna be ugly! Worst economic hit since 1930s, yet #markets are acting like nothing is wrong. Were people this blissfully ignorant in mid-2008? https://t.co/eXrVqchEcS"
2020-04-24 00:00:00,"If $GOOG fires any more people and takes on a good, I dunno, $100 billion in debt @kylerhasson may just have to make $GOOG his largest position?"
2020-04-25 00:00:00,"apropos of nothing, here is what I've got in my PA right now for anyone interested. Constructive criticism appreciated.
11% $BRK
10.6% Banks - $FRC $AXP $BAC $BG.VI (biased to booting BAC)
9% $AMZN
9% $GOOG
9% $CHTR holdcos: $LBRDA $GLIBA
8% Luxury $LVMUY $DEO
8% $V

(1/2)"
2020-04-25 00:00:00,"Former Head of $BKNG account at $GOOG on why $BKNG are a conversion machine

'in SEM, there are a couple of things. Relevance, shelf-space, the data over opinions, building for scale and partnership'

https://t.co/lgUUw3AuI9 https://t.co/x55fbfYVai"
2020-04-25 00:00:00,"1/This coming week has the potential for a big stock market move. The 5 largest US public companies all report earnings this week. These 5 stocks have driven the sharp rebound in the S&amp;P and Nasdaq given their disproportionate weighting. They are $AAPL, $AMZN, $MSFT, $GOOG, $FB."
2020-04-26 00:00:00,remember this? February 20th $MSFT $AAPL $GOOG $FB $AMZN market went down -35% after they published this garbage https://t.co/EVhKBUZDYo
2020-04-26 00:00:00,"I predict we may see some serious WTF moments this week as $AAPL, $AMZN, $GOOG, $FB, $MSFT, and $TSLA report earnings. All but $AMZN will report their worst earnings ever and then rally like mad. #WTF"
2020-04-26 00:00:00,"With $AMZN, $AAPL, $GOOG, $GOOGL, $MSFT and $FB all reporting, I think this week the direction of the market will be set for the next few months. 

These 5 represent 20% of the $SPY and even more of $QQQ."
2020-04-26 00:00:00,"Massive earnings week, got 10 previews and strategies for the big ones $GOOG $AMZN $MA $AMD $MA $FB $TSLA $NOW $TWTR $AAPL and then another 155 on the Earnings Grid - diving in now"
2020-04-26 00:00:00,"Ich hatte erneut Ehre&amp;Vergnügen bei @Westermeyer im @OMRockstars #Podcast zu Gast zu sein. Themen: $GOOG $AMZN, $HFG #Search, Warum ein SEO in London den Algo studieren könnte, welche App den $NFLX Erfolg in nur 3 Jahren einstellen könnte und vieles mehr. 
https://t.co/KKQCnnOLFH"
2020-04-26 00:00:00,"Big week next week for earnings. Some notable names:

- $GOOG
- $FB
- $MSFT 
- $TSLA
- $AAPL
- $AMZN

In order words, huge chunk of $SPX &amp; majority of $NDX 

Potentially a very defining week. 

Stay safe out there, anything can happen"
2020-04-26 00:00:00,"# を使ったハッシュタグに似た機能

$GOOG
$MSFT
$FB
$AAPL
$AMZN

ドル記号＋企業コード(ティッカーシンボル)でリンクを張れるんだね"
2020-04-26 00:00:00,Some really thoughtful stuff goes on in the comment section on r/securityanalysis. Like this on doing well in an inflationary environment $NFLX $FB $GOOG . https://t.co/Wwfbc20Rel
2020-04-26 00:00:00,"Mis Objetivos USA 🇺🇸. (Precio Objetivo - Precio caída)
$TROW (92$-75$)
$SBUX (60$-48$)
$DIS (100$-80$)
$MSFT (150$-$115)
$AMZN (1750$-$1500)
$LOW (80$-$55)
$GOOG (1.100$-$950)
$BABA (180$-$160)
$V (130$)
$MMM (150$-110$)
$JNJ (105$)
$MCD (150$-130$)
$NKE (60$)"
2020-04-26 00:00:00,"*Mayfest contest*

Open to the first 20 followers that pick a stock. 

Just reply to this tweet with your selected ticker and retweet.

Pick a stock and the one that has the best return during the month of May will win $20.

House picks $Goog

Go!"
2020-04-27 00:00:00,"$FB $TWTR $GOOG are censoring Cedars-Sinai essentially 

“Aytu BioScience announced on April 20, that it has signed an exclusive licensing deal with Cedars-Sinai Medical Center”

Pharmaceutical firm Aytu
testing UV light treatment - Washington Times https://t.co/4fHjrBnPb3"
2020-04-27 00:00:00,"As I go through $GOOG $FB &amp; check trends in global / U.S. ad spend, traditional/ digital, mobile, search, social media etc. I have come across a lot of resources. Most are free. Hope this helps. (thread) 1/N

1. Merkle - used by Goldman / eMarketer
https://t.co/ErBAVt8TFr"
2020-04-27 00:00:00,Ya si así no entienden… el mercado (léase $SPX)  esta sostenido por estas 5 gigantes $MSFT $AAPL $AMZN $GOOG $FB …..  entendieron el espejismo?
2020-04-27 00:00:00,Here's something you don't see very often:  a 1.6% advance in the S&amp;P 500 $SPY and not a single FANG stock is up:  $MSFT $AAPL $AMZN $GOOG $FB $NFLX all down! All reporting this week!  @CNBC @CNBCClosingBell
2020-04-27 00:00:00,"Today we're waiting &amp; trading on earnings reports for; UPS (NYSE: $UPS), 3M (NYSE: $MMM), Alphabet NASDAQ: $GOOG) , Southwest (NYSE: $LUV), Ford (NYSE: $F), Caterpillar (NYSE: $CAT), AMD (NASDAQ: $AMD), PepsiCo (NASDAQ: $PEP), Starbucks (NASDAQ: $SBUX) &amp; Merck (NYSE: $MRK) https://t.co/BXOSZzDsjT"
2020-04-27 00:00:00,This is wild. Didn't realize stock comp was such a large % for $FB and $GOOG. https://t.co/gYjs9b3epJ
2020-04-27 00:00:00,Here is an Op-Ed in the WSJ by the CEO of the UV company that was censored by $FB $TWTR &amp; $GOOG. Again why are these companies allowed to do this? If this doesn’t bother you then you live in the blue team vs red team paradigm and you just might be a moron.
2020-04-27 00:00:00,Trees don't grow to the skies. Or they do? $MSFT $AMZN $GOOG $FB $AAPL https://t.co/oVwHkSGMhc
2020-04-27 00:00:00,An Experimental Ultraviolet Light Treatment for Covid-19 Takes Political Heat - WSJ https://t.co/oLki7IWiKb
2020-04-27 00:00:00,The NASDAQ Composite Index is down less than 3% YTD.  Doesn’t feel like it....right?...but it  goes to show just how strong that index was from year-end into mid-February.
2020-04-27 00:00:00,It’s not an index it is 5 stocks $qqq = 45% $msft $aapl $amzn $goog $fb
2020-04-27 00:00:00,#GOOG $GOOG Hmm https://t.co/iJRWjWPYlA
2020-04-27 00:00:00,"The five biggest stocks in the S&amp;P 500 have a weighting equal to the bottom 350 stocks (up from 282 in July 2018) 

https://t.co/Bo7Owz3Mx8 https://t.co/x80XWTahsW"
2020-04-28 00:00:00,"Google reported Q1 results that beat consensus on both the revenue and earnings lines.  

Lower bar: Analyst estimates had been lowered 15% since the beginning of the year. 

$GOOGL $GOOG 

https://t.co/m0yA7MhrP9"
2020-04-28 00:00:00,"TFW you're best comp is $GOOG ""other bets"""
2020-04-28 00:00:00,"Google CEO Sundar Pichai says the ""the world will never be the same” after the pandemic. That includes people moving increasingly to digital work in education, medicine and entertainment. ""These changes will be significant and lasting."" $GOOG"
2020-04-28 00:00:00,Conspiracy theorist in me says they drove $GOOG down today so that when it spiked they wouldn't have to pay call premium.
2020-04-28 00:00:00,Monopoly is on @GoogleStadia 👀🔥 $GOOG 🙌🏿🙌🏿🙌🏿 who want to play later? https://t.co/2SJy8nLNmk
2020-04-28 00:00:00,"Google capex construction. Down year-over-year, but largely due to office. Tech infrastructure flat, but more spend on servers than data center construction. $GOOG
https://t.co/aEXt9xNEvq via @UnhedgedApp"
2020-04-28 00:00:00,"Since the end of 2015, $GOOG has spent $45 billion on repurchases

Over that same period, the diluted share count is unchanged (~692M)"
2020-04-28 00:00:00,Lets see how $GOOG holds up tomorrow.. $NFLX last week peaked right after earnings.. so this is an important test to see whether realizing gains into earnings bid is a pattern or not..
2020-04-28 00:00:00,"Here are the important #earnings releases we're tracking this week. 

Going to be 🎆 on Thursday afternoon. #stocks 
$GOOG, $TSLA $MO $XOM $CVX $TWTR $FB $PEP https://t.co/7v5woyytEl"
2020-04-28 00:00:00,$GOOG spent 156% of its FCF on share buybacks https://t.co/VobYNfKgrD
2020-04-28 00:00:00,"#Google parent #Alphabet 🆙in after hours as #sales ⬆️&amp; costs ⬇️ #earnings

Spoke to #CFO #RuthPorat who said the 1st quarter was a tale of 2 quarters owing to #covid19 &amp; #March ⬇️

Will continue #stock #buybacks but slowing #hiring💰 

$goog $googl 
Love female leaders! 🎀
#tech https://t.co/yfvEmljTs8"
2020-04-28 00:00:00,$GOOG $AMD the show's about to start and folks are leaving https://t.co/ksscQhJmc6
2020-04-28 00:00:00,"*ALPHABET: SAW `SIGNIFICANT' AD REV SLOWDOWN IN MARCH
*ALPHABET 1Q GOOGLE PROPERTIES REVENUES $28.54B, EST. $27.91B
*ALPHABET CEO: PEOPLE RELY ON GOOGLE’S SERVICES MORE THAN EVER  $GOOG $GOOGL"
2020-04-28 00:00:00,Mr. Market is drunk. $GOOG https://t.co/TUxvpgrEJz
2020-04-28 00:00:00,"iRobot

- Ingresos: $193M vs $180M est
- EPS: $(0.32) vs $(0.55) est

$IRBT -1.7% after-hours"
2020-04-28 00:00:00,"If $GOOG can go up $100 on pretty weak results, $TSLA should be able to pop $100+ tomorrow on anything better than expected and pop more on any surprises."
2020-04-28 00:00:00,"Given owning the most mobile cameras on earth, we can predict $tsla will someday defeat $goog and offer the best mapping service globally."
2020-04-28 00:00:00,👀 $GOOG $GOOGL https://t.co/Iw02Q1Z6Yy
2020-04-28 00:00:00,"#Resultados hoy tras el cierre

▪️ Alphabet $GOOG $GOOGL
▪️ Starbucks $SBUX
▪️ AMD $AMD
▪️ Dexcom $DXCM
▪️ Ford $F
▪️ Akamai $AKAM
▪️ Paycom $PAYC https://t.co/tNy6BbSJ25"
2020-04-28 00:00:00,"*ALPHABET SHARES EXTEND GAINS TO 8% AFTER EARNINGS CALL  $GOOG $GOOGL

bullish for market tomorrow."
2020-04-28 00:00:00,"Alphabet Inc. 1Q Rev $41.16B 
Alphabet Inc. 1Q Net $6.84B 
 Alphabet Inc. 1Q EPS $9.87 $GOOG"
2020-04-28 00:00:00,They’ve been sweeping $GOOG $GOOGL calls all day before earnings
2020-04-28 00:00:00,"Disappointing close, but the rally is expanding:  nearly 3 stocks advancing for every 1 declining today.  The largest stocks $AAPL $MSFT $AMZN $GOOG $FB down again, but lagging sectors--banks, Energy, Industrials--are outperforming.  @CNBC @CNBCClosingBell Hardly disappointing!"
2020-04-28 00:00:00,"Alphabet

- Ingresos: $41,160M vs $40,380M est
- EPS: $9.87 vs $11.00 est

$GOOG +1.7% after-hours"
2020-04-28 00:00:00,"📌#Alphabet $GOOG Resultados 1º trimestre
📊Facturación: 41.160 millones$ (+13%) Mejor de esperado
📊B.P.A: 9,87$ (+3,89%) Peor de lo esperado
📈En after hours sube el 3,22%
👌Aguantando bastante bien el chaparrón. https://t.co/cPBAWfDCcK"
2020-04-28 00:00:00,"Cloud pricing has completely detached from underlying realities of falling hardware costs. 

GCP charging $187 per MONTH for 1 terabyte of SSD storage. AWS is $120-300/mo.

Assuming useful life of 3 years, that's a pricing premium of 50x the actual cost.

$GOOG $AMZN $MSFT https://t.co/sJr02rfa1K"
2020-04-28 00:00:00,"Earnings about to get serious: five of the top six SPX by market cap report in the next 48hrs

Aftermarket
$GOOG (1.6% weight) exp. 10.33/33.6bln

Wed
$MSFT (5.6%) exp. 1.26/33.7bln
$FB (1.9%) exp. 1.75/17.5bln

Thu
$AAPL (4.9%) exp. 2.26/54.5bln
$AMZN (4.1%) exp. 6.25/45.5bln"
2020-04-28 00:00:00,$GOOG $GOOGL Alphabet Q1 earnings +2% AH. https://t.co/KZn2vT3s2N
2020-04-28 00:00:00,"Since the end of 2014, Uber's cumulative operating losses total $16 billion.

That's great compared to Google's ""Other Bets"" segment of $19 billion in losses."
2020-04-28 00:00:00,"$GOOG YouTube score card in last 2 days. Banned a YouTube by a private company using licensed Tech from Cedars-Sinai and Doctors from California describing what they are seeing during #COVID19 episode.

This is Stuff of Stalin, Mao &amp; Hitler. This company needs to be dismantled."
2020-04-28 00:00:00,Good on Google for ramping up the buyback. Stock should be up a lot more than this. $GOOG
2020-04-28 00:00:00,$GOOG if this price action holds tomorrow then we can thoroughly debunk the idea that the equity market is forward looking.
2020-04-28 00:00:00,"My quick notes from $GOOG 1Q'20 call

Coronavirus related search is 4x peak Superbowl 
Chromebook sales 4x yoy during 3rd week of Mar
Meet usage 30x since Jan
GCP sales +52% yoy
Buybacks 2.8x yoy
Revenues +14% yoy, down mid-teens in Mar
Other bets loss 1.1B
Margins down ~400 bps"
2020-04-28 00:00:00,"$goog strangle (bearish biased)
$sbux strangle (bearish biased)
$aprn shtcalls for fun
$ba strangle (maybe slight bearish bias)

lets see how many of these i can get wrong tonight/tomorrow morning"
2020-04-28 00:00:00,"$GOOG Won't say how much, but continued decline from March. Sweet"
2020-04-28 00:00:00,"Here's my ""out there"" prediction (not sure if this happens in 2020, I reckon it'll take longer): $GOOG acquires $SHOP."
2020-04-28 00:00:00,"I was picking up Covid-19 provisions for my grandma, bumped into an influential person (Knows Google Golang) &amp; I don't know why (Sergey's shirt) but he decided to tell me $Goog is working with #Chainlink &amp; Wells Fargo, Visa, Citi, Capital One &amp; other Banks.
$Link #Chainlink 100k https://t.co/dp639xowfO"
2020-04-28 00:00:00,"BREAKING:

*ALPHABET Q1 EPS $9.87, MAY NOT COMPARE TO $10.33 ESTIMATE

*ALPHABET Q1 SALES $41.16B, BEAT $40.38B ESTIMATE 

*ALPHABET SHARES RISE 4.1% AFTER THE BELL FOLLOWING RESULTS

$GOOG $GOOGL https://t.co/CE71W9wMVA"
2020-04-28 00:00:00,$GOOG +7.5% AH
2020-04-28 00:00:00,"$GOOG $GOOGL - Alphabet EPS misses by $0.89, beats on revenue https://t.co/BPbUEjOPUE"
2020-04-28 00:00:00,$GOOG said its ad biz exited Mar Q at negative mid teens growth rate...
2020-04-29 00:00:00,"$AMD's numbers (nearly in-line Q1, Q2 and 2020 guidance slightly below consensus) don't look too bad, but expectations were high. 

I thought these comments about Epyc demand from hyperscalers were interesting. Guessing the ""large cloud customer"" is either $MSFT or $GOOG. https://t.co/Stv91QhEBW"
